id,D_H,EC,EO,VE,PH,WA,NF,GLR,VC,TDS,TRS,TWS
47,-0.08981516,0.007700392,0.030427048,-0.003739746,-0.0006308996,-0.038524747,0.002724076,0.0036575992,-0.0007708124,-0.003125717,-0.02437849,-0.061649267
3504,-0.028296145,-0.0014649348,0.020091796,0.0071472838,-0.00025435595,0.009322754,0.0014049269,0.0044917897,0.008723234,-0.0048588593,0.052072953,-0.06828224
99,0.064217046,-0.0039936737,0.0097506475,0.0009851356,-0.0007451772,0.008518312,0.00043128338,0.004412817,0.0044226176,0.05874169,0.1386284,0.17471401
1513,-0.05534876,-0.00027798806,0.010904727,0.004996002,-0.00035416152,0.00785437,-0.00484243,0.0014614614,-0.0021356079,-0.0043941285,-0.1610122,-0.06601312
1336,0.064105876,0.014121016,0.015146693,0.006024661,-0.0009790607,0.027811527,0.0015009352,0.0069317403,0.008828758,-0.014710121,0.14982937,0.16117476
3499,0.04331762,0.0030025295,0.002436896,-0.00083854765,-0.000639464,-0.010952285,0.00096536404,0.004023884,0.0035588322,-0.0064406823,0.11160718,-0.07602481
3299,0.031572174,-0.010599124,0.008114231,-0.0024924115,-0.0007504914,0.0070242924,0.0008125138,-0.00033333685,0.00043253362,-0.0070309425,0.12135253,-0.084969975
2548,-0.06721162,0.00562589,0.023048285,0.0063785953,0.00030730217,0.018076135,0.0010830098,0.002668084,0.0013089633,-0.0029239166,-0.06707975,-0.0620047
1036,0.030696595,-0.013125165,0.016234828,-0.010007761,-0.00044496375,0.0029587504,-0.002243591,-0.0018358403,0.0016218502,-0.0048370245,-0.06529594,-0.07437413
73,-0.0410514,-0.0012761609,0.02031253,0.0029657427,0.00034040288,0.013365652,0.0003172051,0.0037035064,0.0013395911,-0.0038360606,-0.04599341,-0.059351
2833,0.08166959,0.0046004173,0.010165798,0.0037285993,0.0008637007,0.02139805,0.0012443017,-0.00026471078,-0.0025273608,-0.0033233552,-0.11355576,-0.057103544
2757,0.02970706,-0.007485101,-0.04274591,-0.009687817,-0.00066287786,0.0042022797,-0.0009061757,-0.0007853097,-0.0011351315,-0.0053187646,-0.10775505,-0.075870454
58,-0.08058291,-0.01671442,0.0025723835,-0.0017126829,-0.00023316637,0.017727444,-0.002747011,0.0008093369,-0.01250192,-0.0035190242,-0.04801529,-0.07282719
1351,-0.070828356,0.0066615506,0.027454415,0.015563465,0.00046919705,0.0066742194,0.00030085118,0.0032609506,0.0075481967,0.027987996,-0.030164905,-0.062365957
211,-0.01580635,-0.0055355593,0.014528177,0.009681756,0.00080838316,0.025397457,0.0011944419,-0.0033190935,-0.004283616,-0.0037476395,-0.08026414,-0.058538422
3398,-0.123777024,-0.023832435,0.01853383,-0.0092140995,0.0038997491,-0.03965365,0.0012855766,0.002403428,-0.008806091,0.0076902495,-0.06929998,-0.075669736
272,0.069352254,-0.0038773217,0.010459812,0.0030736553,-0.000965152,0.008793227,0.00060777675,0.0044744248,0.004062508,0.05796759,0.16206215,0.1675672
517,0.065569274,0.0047662584,0.0182236,-0.000883886,-0.0024375708,0.008813114,-0.0015881847,0.003951851,-0.0002222028,-0.0047836103,-0.07605771,0.08560286
1901,-0.09223553,0.00097533606,-0.036739096,-0.011356093,-0.003650469,-0.030817283,0.0016800485,0.0017661521,-0.0085722525,-0.0033779838,-0.085097015,0.09924318
938,0.071657665,-0.011074763,0.009887285,0.0021767253,0.0043966584,0.012855804,0.0013058188,0.004769999,-0.0057921726,-0.0068362737,0.035297096,-0.07424317
2910,-0.11356099,-0.019205604,0.0093967505,-0.00960545,-0.0009925677,-0.025310377,-0.0068010823,-0.00019275298,-0.010699067,-0.0029965786,-0.093940735,-0.07104164
3201,-0.08435582,0.0029563436,0.008483809,-0.0011865698,-0.00048576327,-0.032663494,-0.0024401385,0.004371489,0.003684611,-0.0044284053,0.031166114,-0.070697755
2416,-0.13151765,0.008501495,-0.03367193,-0.0017787116,-0.0012240083,-0.03748995,6.400941e-05,0.005082461,0.004798477,-0.0040277643,0.05817039,-0.08019987
2892,-0.09191824,-0.0005021989,0.0027360886,0.00480085,-0.00019397005,0.01577821,0.00012943313,-0.020546041,-0.006537049,-0.0044075972,0.09993137,-0.06860853
679,-0.0045880177,-0.0013403185,-0.02482233,0.002728787,-0.0013534623,0.011018499,0.0003153806,0.0022078985,0.0056569595,0.030429155,0.11856039,0.15157337
2367,0.065208845,0.00022657725,0.014892425,0.0055660754,0.00049315224,0.008403242,-1.9425092e-05,-0.00047732494,-0.010541,-0.0049537877,-0.07414932,0.10796044
3554,-0.023796657,0.002062335,-0.022319587,0.001395909,-0.0009027692,-0.003169877,0.001466452,-0.00030343747,0.0026656855,-0.005625051,-0.06367286,0.16477938
712,0.06421142,-0.009450519,0.0037379586,-0.0008738387,-0.00016126402,0.004587377,0.00029011793,0.0033510264,0.0062190723,-0.007209278,0.07322569,-0.07577946
3909,0.07116269,0.01224181,0.008810888,0.010019605,0.002246122,0.017462447,0.0011934616,0.008401987,-0.0010693248,-0.0067911474,0.15031886,-0.06759465
2818,0.06578369,0.0037585152,0.00863116,0.012904777,0.001253552,0.007491235,0.00018941527,-0.010453661,0.0065567167,-0.0055726925,0.107400894,-0.068322375
3609,-0.13481995,-0.002513474,-0.019652147,0.0019966965,-0.0012370981,-0.013189907,0.0006572901,-0.014997462,-0.0013903045,-0.01300387,0.07868486,0.18364902
405,0.04387129,-0.017337158,0.016004438,-0.0046002613,-0.000625817,0.0063966657,0.0010746189,-7.7093246e-05,0.008449292,-0.0042692334,-0.09808065,-0.06836196
